event_id,game_id,inning,batting_team_id,home_away,outs,balls,strikes,pitch_sequence,away_score,home_score,batter_id,batter_hand,responsible_batter_id,responsible_batter_hand,batter_lineup_position,batter_fielding_position,pitcher_id,pitcher_hand,responsible_pitcher_id,responsible_pitcher_hand,fielder_2_id,fielder_3_id,fielder_4_id,fielder_5_id,fielder_6_id,fielder_7_id,fielder_8_id,fielder_9_id,runner_1_id,runner_2_id,runner_3_id,event_text,event_code,event_outs,ab_flag,hit_code,rbi,leadoff_flag,pinch_hit_flag,sacrifice_hit_flag,sacrifice_fly_flag,double_play_flag,triple_play_flag,wild_pitch_flag,passed_ball_flag,bunt_flag,foul_flag,batted_ball_code,batted_ball_location,fielding_code,errors,error_1_fielder,error_1_type,error_2_fielder,error_2_type,error_3_fielder,error_3_type,batter_dest,runner_1_dest,runner_2_dest,runner_3_dest,runner_1_stolen_base,runner_2_stolen_base,runner_3_stolen_base,runner_1_caught_stealing,runner_2_caught_stealing,runner_3_caught_stealing,batter_play_text,runner_1_play_text,runner_2_play_text,runner_3_play_text,putout_1_fielder,putout_2_fielder,putout_3_fielder,assist_1_fielder,assist_2_fielder,assist_3_fielder,assist_4_fielder,assist_5_fielder,game_new_flag,game_end_flag,created_at
15547673,BOS202306182,9,NYA,A,2,1,2,SB.SS,1,4,volpa001,R,volpa001,R,9,6,jansk001,R,jansk001,R,mcgur002,casat001,arroc001,dever001,reyep001,duraj001,herne001,verda001,,trevj001,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,T,2026-01-21 17:01:53.227175
15550319,BOS202309121,2,NYA,A,1,3,2,BBFBC.X,0,0,volpa001,R,volpa001,R,5,6,piven001,R,piven001,R,mcgur002,casat001,valde002,dever001,rafac001,yoshm002,abrew002,verda001,,,,63/G56D,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,56D,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550342,BOS202309121,5,NYA,A,0,1,2,FFBFFS,0,2,volpa001,R,volpa001,R,5,6,piven001,R,piven001,R,mcgur002,casat001,valde002,dever001,rafac001,yoshm002,abrew002,verda001,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550355,BOS202309121,6,NYA,A,1,0,2,.CSX,3,2,volpa001,R,volpa001,R,5,6,llovm001,R,llovm001,R,mcgur002,casat001,valde002,dever001,rafac001,yoshm002,abrew002,verda001,stanm004,torrg001,,46(1)/FO/G4.2-3;B-1,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,4,4,0,0,,0,,0,,1,0,3,0,F,F,F,F,F,F,"",46,"","",6,0,0,4,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550373,BOS202309121,8,NYA,A,2,3,1,BSBBB,3,2,volpa001,R,volpa001,R,5,6,schrj001,R,schrj001,R,mcgur002,casat001,valde002,dever001,rafac001,yoshm002,abrew002,verda001,,,,W,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550484,BOS202309141,2,NYA,A,0,2,2,CSBFFFBS,0,1,volpa001,R,volpa001,R,5,6,houct001,R,houct001,R,wongc001,casat001,urial001,dever001,stort001,abrew002,rafac001,duvaa001,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550501,BOS202309141,4,NYA,A,1,2,2,BBFFFX,0,1,volpa001,R,volpa001,R,5,6,houct001,R,houct001,R,wongc001,casat001,urial001,dever001,stort001,abrew002,rafac001,duvaa001,,torrg001,,63/G6,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550518,BOS202309141,6,NYA,A,1,3,2,SBSBB.B,0,1,volpa001,R,volpa001,R,5,6,houct001,R,houct001,R,wongc001,casat001,urial001,dever001,stort001,abrew002,rafac001,duvaa001,,,torrg001,W,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,3,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550541,BOS202309141,9,NYA,A,0,1,1,.CBX,0,5,volpa001,R,volpa001,R,5,6,martc007,R,martc007,R,wongc001,casat001,urial001,dever001,stort001,abrew002,rafac001,duvaa001,,,,63/G6,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550558,BOS202309142,2,NYA,A,0,1,2,FSB1X,0,2,volpa001,R,volpa001,R,6,6,bernb001,L,bernb001,L,mcgur002,casat001,reyep001,urial001,rafac001,yoshm002,abrew002,verda001,flore001,,,8/F89S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,89S,8,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550570,BOS202309142,3,NYA,A,0,1,1,.BFX,5,2,volpa001,R,volpa001,R,6,6,weisz001,R,weisz001,R,mcgur002,casat001,reyep001,urial001,rafac001,yoshm002,abrew002,verda001,,,,7/L78D,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,L,78D,7,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550586,BOS202309142,5,NYA,A,1,1,0,BX,5,3,volpa001,R,volpa001,R,6,6,waltb002,L,waltb002,L,mcgur002,casat001,reyep001,urial001,rafac001,yoshm002,abrew002,verda001,,,,D7/L7LD+,21,0,T,2,0,F,F,F,F,F,F,F,F,F,F,L,7LD,7,0,0,,0,,0,,2,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550610,BOS202309142,8,NYA,A,0,3,2,.BCBCB.X,5,5,volpa001,R,volpa001,R,6,6,llovm001,R,llovm001,R,mcgur002,casat001,reyep001,urial001,rafac001,yoshm002,abrew002,verda001,,,,S5/G5,20,0,T,1,0,T,F,F,F,F,F,F,F,F,F,G,5,5,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15550622,BOS202309142,9,NYA,A,1,1,2,CBF1S,6,5,volpa001,R,volpa001,R,6,6,schrj001,R,schrj001,R,mcgur002,casat001,reyep001,urial001,rafac001,yoshm002,refsr001,verda001,flore001,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555086,CHA202308070,2,NYA,A,0,1,2,CBSFX,0,0,volpa001,R,volpa001,R,8,6,ceasd001,R,ceasd001,R,grany001,vauga001,andre001,moncy001,andet001,benia002,robel002,sheeg001,badeh001,lemad001,mckib001,7/F7S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,7S,7,0,0,,0,,0,,0,1,2,3,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555103,CHA202308070,4,NYA,A,1,3,1,BBBCB,0,2,volpa001,R,volpa001,R,8,6,ceasd001,R,ceasd001,R,grany001,vauga001,andre001,moncy001,andet001,benia002,robel002,sheeg001,,,,W,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555120,CHA202308070,6,NYA,A,1,1,1,FBX,0,2,volpa001,R,volpa001,R,8,6,honeb001,R,honeb001,R,grany001,vauga001,andre001,moncy001,andet001,benia002,robel002,sheeg001,badeh001,lemad001,,S7/G56.2-3;1-2,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,G,56,7,0,0,,0,,0,,1,2,3,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555135,CHA202308070,8,NYA,A,0,0,2,.CSFC,1,2,volpa001,R,volpa001,R,8,6,shawb001,R,shawb001,R,grany001,vauga001,andre001,moncy001,andet001,benia002,robel002,sheeg001,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555159,CHA202308080,2,NYA,A,2,0,1,F>B,0,0,volpa001,R,volpa001,R,8,6,toust001,R,toust001,R,grany001,vauga001,remiz001,moncy001,andre001,benia002,robel002,sheeg001,badeh001,,,SB2,4,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,2,0,0,T,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555160,CHA202308080,2,NYA,A,2,3,2,F>B.BCB.FX,0,0,volpa001,R,volpa001,R,8,6,toust001,R,toust001,R,grany001,vauga001,remiz001,moncy001,andre001,benia002,robel002,sheeg001,,badeh001,,53/G5-,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,5,5,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555178,CHA202308080,4,NYA,A,1,3,1,BCBBB,3,0,volpa001,R,volpa001,R,8,6,toust001,R,toust001,R,grany001,vauga001,remiz001,moncy001,andre001,benia002,robel002,sheeg001,,badeh001,,W,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,2,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555195,CHA202308080,6,NYA,A,0,2,2,..FBFBX,4,1,volpa001,R,volpa001,R,8,6,crond001,R,crond001,R,perec005,vauga001,remiz001,moncy001,andre001,benia002,robel002,sheeg001,,,,S8/L8,20,0,T,1,0,T,F,F,F,F,F,F,F,F,F,L,8,8,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555213,CHA202308080,8,NYA,A,0,2,2,BFF1FB.C,4,1,volpa001,R,volpa001,R,8,6,bankt001,L,bankt001,L,perec005,vauga001,remiz001,moncy001,andre001,benia002,robel002,sheeg001,badeh001,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555226,CHA202308080,9,NYA,A,2,2,2,*BBCC>B,7,1,volpa001,R,volpa001,R,8,6,bankt001,L,bankt001,L,perec005,vauga001,remiz001,moncy001,andre001,benia002,robel002,sheeg001,kinei001,,,DI.1-2,5,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,2,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555227,CHA202308080,9,NYA,A,2,3,2,*BBCC>B.X,7,1,volpa001,R,volpa001,R,8,6,bankt001,L,bankt001,L,perec005,vauga001,remiz001,moncy001,andre001,benia002,robel002,sheeg001,,kinei001,,8/F8S,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,8S,8,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15555294,CHA202308090,8,NYA,A,0,3,2,.FBBS.BB,2,5,volpa001,R,volpa001,R,1,11,bumma001,L,bumma001,L,grany001,vauga001,andre001,moncy001,andet001,benia002,thomt002,colao001,,,,W,14,0,F,0,0,T,T,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565469,CIN202305190,2,NYA,A,0,1,0,BX,1,0,volpa001,R,volpa001,R,6,6,liveb001,R,liveb001,R,stept001,stees001,indij001,senzn001,mclam001,fralj001,garcj007,myerw001,,,,4/P4D,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,P,4D,4,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,4,"","","",4,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565490,CIN202305190,5,NYA,A,0,3,2,BCCBBC,1,0,volpa001,R,volpa001,R,6,6,liveb001,R,liveb001,R,stept001,stees001,indij001,senzn001,mclam001,fralj001,garcj007,myerw001,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565510,CIN202305190,7,NYA,A,1,0,1,FX,3,2,volpa001,R,volpa001,R,6,6,gibai001,R,gibai001,R,stept001,stees001,indij001,senzn001,mclam001,fralj001,garcj007,myerw001,,,,S7/L7L,20,0,T,1,0,F,F,F,F,F,F,F,F,F,F,L,7L,7,0,0,,0,,0,,1,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565527,CIN202305190,9,NYA,A,1,0,2,1FC.X,3,2,volpa001,R,volpa001,R,6,6,bracs001,R,bracs001,R,stept001,stees001,indij001,senzn001,mclam001,fairs001,garcj007,myerw001,torrg001,,,7/F78XD,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,78XD,7,0,0,,0,,0,,0,1,0,0,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565548,CIN202305200,2,NYA,A,2,2,0,BBX,0,1,volpa001,R,volpa001,R,7,6,weavl001,R,weavl001,R,maill001,stees001,indij001,senzn001,mclam001,fralj001,garcj007,myerw001,,,,3/G3,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,3,3,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,3,"","","",3,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565572,CIN202305200,5,NYA,A,0,0,2,CF*S,1,4,volpa001,R,volpa001,R,7,6,weavl001,R,weavl001,R,maill001,stees001,indij001,senzn001,mclam001,fralj001,garcj007,myerw001,,,,K.BX1(23),3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,23,"","","",3,0,0,2,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565584,CIN202305200,6,NYA,A,1,1,0,BX,4,4,volpa001,R,volpa001,R,7,6,farmb001,R,farmb001,R,maill001,stees001,indij001,senzn001,mclam001,fralj001,garcj007,myerw001,,,,63/G6,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565604,CIN202305200,9,NYA,A,0,1,2,.FFBFX,4,4,volpa001,R,volpa001,R,7,6,diaza004,R,diaza004,R,maill001,stees001,indij001,senzn001,mclam001,fralj001,fairs001,myerw001,,,,9/F89,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,89,9,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565637,CIN202305210,3,NYA,A,0,2,2,BSBFC,0,1,volpa001,R,volpa001,R,7,6,greeh001,R,greeh001,R,maill001,stees001,newmk001,senzn001,mclam001,fralj001,fairs001,bensw001,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565653,CIN202305210,5,NYA,A,1,1,2,SFBS,2,1,volpa001,R,volpa001,R,7,6,greeh001,R,greeh001,R,maill001,stees001,newmk001,senzn001,mclam001,fralj001,fairs001,bensw001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565670,CIN202305210,7,NYA,A,2,0,1,.F1>C,3,1,volpa001,R,volpa001,R,7,6,greeh001,R,greeh001,R,maill001,stees001,newmk001,senzn001,mclam001,fralj001,fairs001,bensw001,alleg002,,,SB2,4,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,2,0,0,T,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565671,CIN202305210,7,NYA,A,2,0,2,.F1>C.*B,3,1,volpa001,R,volpa001,R,7,6,greeh001,R,greeh001,R,maill001,stees001,newmk001,senzn001,mclam001,fralj001,fairs001,bensw001,,alleg002,,WP.2-3,9,0,F,0,0,F,F,F,F,F,F,T,F,F,F,"","",0,0,0,,0,,0,,0,0,3,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565672,CIN202305210,7,NYA,A,2,1,2,.F1>C.*B.X,3,1,volpa001,R,volpa001,R,7,6,greeh001,R,greeh001,R,maill001,stees001,newmk001,senzn001,mclam001,fralj001,fairs001,bensw001,,,alleg002,D7/G5.3-H,21,0,T,2,1,F,F,F,F,F,F,F,F,F,F,G,5,7,0,0,,0,,0,,2,0,0,4,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15565687,CIN202305210,9,NYA,A,2,1,2,BCFC,4,1,volpa001,R,volpa001,R,7,6,hergk001,R,hergk001,R,maill001,stees001,newmk001,senzn001,mclam001,fralj001,fairs001,bensw001,,,alleg002,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,3,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15570549,CLE202304100,2,NYA,A,0,0,2,>FC>S,2,0,volpa001,R,volpa001,R,9,6,biebs001,R,biebs001,R,zunim001,naylj001,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,kinei001,,,K+SB2,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,2,0,0,T,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15570577,CLE202304100,5,NYA,A,0,1,0,BX,2,2,volpa001,R,volpa001,R,9,6,biebs001,R,biebs001,R,zunim001,naylj001,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,,,,7/F78XD,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,78XD,7,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15570593,CLE202304100,7,NYA,A,2,1,0,BX,2,2,volpa001,R,volpa001,R,9,6,biebs001,R,biebs001,R,zunim001,naylj001,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,,,,9/F89D,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,89D,9,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,9,"","","",9,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15570691,CLE202304120,1,NYA,A,0,1,0,BX,0,0,volpa001,R,volpa001,R,1,6,battp001,R,battp001,R,gallc001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,,,,D8/F7LD,21,0,T,2,0,T,F,F,F,F,F,F,F,F,F,F,7LD,8,0,0,,0,,0,,2,0,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,T,F,2026-01-21 17:01:53.227175
15570710,CLE202304120,3,NYA,A,2,1,2,CSBX,0,2,volpa001,R,volpa001,R,1,6,battp001,R,battp001,R,gallc001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,,,,8/L89,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,L,89,8,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15570727,CLE202304120,5,NYA,A,2,1,0,.BX,2,3,volpa001,R,volpa001,R,1,6,sandn001,R,sandn001,R,gallc001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,,higak001,,53/G6,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,6,5,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15570748,CLE202304120,8,NYA,A,1,1,1,BCX,3,3,volpa001,R,volpa001,R,1,6,karij001,R,karij001,R,gallc001,bellj005,gimea001,ramij003,rosaa003,kwans001,stram002,brenw002,,,,7/F7,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,7,7,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15580167,COL202307140,2,NYA,A,1,1,0,BX,2,0,volpa001,R,volpa001,R,8,6,gomba001,L,gomba001,L,diaze005,cronc002,treja001,mcmar001,tovae001,gricr001,doylb001,bryak001,kinei001,,,54(1)3/GDP/G56S,2,2,T,0,0,F,F,F,F,T,F,F,F,F,F,G,56S,5,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,43,54,"","",4,3,0,5,4,0,0,0,F,F,2026-01-21 17:01:53.227175
15580194,COL202307140,5,NYA,A,0,1,2,CCBX,2,4,volpa001,R,volpa001,R,8,6,gomba001,L,gomba001,L,diaze005,cronc002,treja001,mcmar001,tovae001,gricr001,doylb001,bryak001,,,,3/L3,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,L,3,3,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,3,"","","",3,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15580210,COL202307140,7,NYA,A,2,0,2,CC*S,2,4,volpa001,R,volpa001,R,8,6,johnp001,R,johnp001,R,diaze005,cronc002,treja001,mcmar001,tovae001,jonen002,doylb001,bryak001,,,,K,3,1,T,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15580229,COL202307140,9,NYA,A,2,0,1,C>X,2,7,volpa001,R,volpa001,R,8,6,lawrj002,R,lawrj002,R,diaze005,cronc002,treja001,mcmar001,tovae001,jonen002,doylb001,bryak001,lemad001,,donaj001,7/L78XD+,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,L,78XD,7,0,0,,0,,0,,0,1,0,3,F,F,F,F,F,F,7,"","","",7,0,0,0,0,0,0,0,F,T,2026-01-21 17:01:53.227175
15580243,COL202307150,2,NYA,A,1,3,2,BBFFB.B,1,1,volpa001,R,volpa001,R,8,6,seabc001,R,seabc001,R,diaze005,cronc002,casth001,mcmar001,tovae001,profj001,doylb001,jonen002,badeh001,,lemad001,W.1-2,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,2,0,3,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15580256,COL202307150,3,NYA,A,2,1,0,BX,6,1,volpa001,R,volpa001,R,8,6,hollg002,R,hollg002,R,diaze005,cronc002,casth001,mcmar001,tovae001,profj001,doylb001,jonen002,mckib001,lemad001,,8/F8XD,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,F,8XD,8,0,0,,0,,0,,0,1,2,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15580275,COL202307150,6,NYA,A,0,1,0,BX,6,1,volpa001,R,volpa001,R,8,6,kochm001,R,kochm001,R,diaze005,cronc002,casth001,mcmar001,tovae001,profj001,doylb001,jonen002,,,,53/G56,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,G,56,5,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15580292,COL202307150,8,NYA,A,2,1,1,CBX,6,2,volpa001,R,volpa001,R,8,6,doylt001,R,doylt001,R,diaze005,cronc002,treja001,mcmar001,tovae001,profj001,doylb001,jonen002,,lemad001,,53/G5,2,1,T,0,0,F,F,F,F,F,F,F,F,F,F,G,5,5,0,0,,0,,0,,0,0,2,0,F,F,F,F,F,F,53,"","","",3,0,0,5,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15580319,COL202307160,3,NYA,A,0,3,2,BBBCFX,0,1,volpa001,R,volpa001,R,7,6,andec001,R,andec001,R,wynna001,toglm001,casth001,mcmar001,tovae001,jonen002,doylb001,bryak001,,,,8/F8,2,1,T,0,0,T,F,F,F,F,F,F,F,F,F,F,8,8,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,8,"","","",8,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15580335,COL202307160,5,NYA,A,0,2,2,FFBBFC,0,1,volpa001,R,volpa001,R,7,6,andec001,R,andec001,R,wynna001,toglm001,casth001,mcmar001,tovae001,jonen002,doylb001,bryak001,,,,K,3,1,T,0,0,T,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,0,0,0,0,F,F,F,F,F,F,2,"","","",2,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15580348,COL202307160,6,NYA,A,1,0,2,FFFFX,2,1,volpa001,R,volpa001,R,7,6,birdj001,R,birdj001,R,wynna001,toglm001,casth001,mcmar001,tovae001,jonen002,doylb001,bryak001,,,kinei001,63/G6.3-H(UR),2,1,T,0,1,F,F,F,F,F,F,F,F,F,F,G,6,6,0,0,,0,,0,,0,0,0,5,F,F,F,F,F,F,63,"","","",3,0,0,6,0,0,0,0,F,F,2026-01-21 17:01:53.227175
15580363,COL202307160,8,NYA,A,2,3,1,BBBCB,3,1,volpa001,R,volpa001,R,7,6,johnp001,R,johnp001,R,wynna001,toglm001,casth001,mcmar001,tovae001,jonen002,doylb001,bryak001,kinei001,,,W.1-2,14,0,F,0,0,F,F,F,F,F,F,F,F,F,F,"","",0,0,0,,0,,0,,1,2,0,0,F,F,F,F,F,F,"","","","",0,0,0,0,0,0,0,0,F,F,2026-01-21 17:01:53.227175
